alarm_id,timestamp,tag_id,severity,message,linked_event_id,standard_tag_id_truth
ALM-202310112145-01272,2023-10-11T21:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202310181850-01273,2023-10-18T18:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202310232010-01274,2023-10-23T20:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202310241410-01275,2023-10-24T14:10:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202311061750-01276,2023-11-06T17:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311061830-01277,2023-11-06T18:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311072005-01278,2023-11-07T20:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311081010-01279,2023-11-08T10:10:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202311081045-01280,2023-11-08T10:45:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202311081130-01281,2023-11-08T11:30:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,EVT-DRAFT-20231108-09,TAG-U1-FurnaceDraftPressure_Pa
ALM-202311081300-01282,2023-11-08T13:00:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,,TAG-U1-FurnaceDraftPressure_Pa
ALM-202311082200-01283,2023-11-08T22:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311132005-01284,2023-11-13T20:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311162050-01285,2023-11-16T20:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311171900-01286,2023-11-17T19:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311221825-01287,2023-11-22T18:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311231155-01288,2023-11-23T11:55:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202311231250-01289,2023-11-23T12:50:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,EVT-DRAFT-20231123-10,TAG-U1-FurnaceDraftPressure_Pa
ALM-202311231410-01290,2023-11-23T14:10:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,EVT-DRAFT-20231123-10,TAG-U1-FurnaceDraftPressure_Pa
ALM-202311231440-01291,2023-11-23T14:40:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,EVT-DRAFT-20231123-10,TAG-U1-FurnaceDraftPressure_Pa
ALM-202311252230-01292,2023-11-25T22:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202311291945-01293,2023-11-29T19:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312050620-01294,2023-12-05T06:20:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202312051810-01295,2023-12-05T18:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312081815-01296,2023-12-08T18:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312082150-01297,2023-12-08T21:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312111930-01298,2023-12-11T19:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312112055-01299,2023-12-11T20:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312130700-01300,2023-12-13T07:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312161445-01301,2023-12-16T14:45:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202312192230-01302,2023-12-19T22:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312201825-01303,2023-12-20T18:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312261720-01304,2023-12-26T17:20:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,,TAG-U1-FurnaceDraftPressure_Pa
ALM-202312261815-01305,2023-12-26T18:15:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202312281750-01306,2023-12-28T17:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312282105-01307,2023-12-28T21:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202312301010-01308,2023-12-30T10:10:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202312301125-01309,2023-12-30T11:25:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,EVT-DRAFT-20231230-11,TAG-U1-FurnaceDraftPressure_Pa
ALM-202401131325-01310,2024-01-13T13:25:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202401151800-01311,2024-01-15T18:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401162125-01312,2024-01-16T21:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401222000-01313,2024-01-22T20:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401231535-01314,2024-01-23T15:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401231720-01315,2024-01-23T17:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401252115-01316,2024-01-25T21:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401291610-01317,2024-01-29T16:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202401311800-01318,2024-01-31T18:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402012100-01319,2024-02-01T21:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402021940-01320,2024-02-02T19:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402082010-01321,2024-02-08T20:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402152030-01322,2024-02-15T20:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402191820-01323,2024-02-19T18:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402192300-01324,2024-02-19T23:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402221200-01325,2024-02-22T12:00:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202402221250-01326,2024-02-22T12:50:00Z,TAG-U1-FurnaceDraftPressure_Pa,HIGH,Furnace draft oscillation; ID fan hunting suspected. Stabilize draft.,,TAG-U1-FurnaceDraftPressure_Pa
ALM-202402221330-01327,2024-02-22T13:30:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202402231020-01328,2024-02-23T10:20:00Z,TAG-U1-TurbineVibration_mm_s,HIGH,BRG2 vib high: check oil/alignment/pedestal. Trip risk.,EVT-2024-02-TB-VIB,TAG-U1-TurbineVibration_mm_s
ALM-202402231040-01329,2024-02-23T10:40:00Z,TAG-U1-TurbineVibration_mm_s,HIGH,BRG2 vib high: check oil/alignment/pedestal. Trip risk.,EVT-2024-02-TB-VIB,TAG-U1-TurbineVibration_mm_s
ALM-202402231930-01330,2024-02-23T19:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202402272145-01331,2024-02-27T21:45:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202402272220-01332,2024-02-27T22:20:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202403041500-01333,2024-03-04T15:00:00Z,TAG-U1-DamperPosition_pct,MED,Damper near saturation (>95%). Check ID fan response/tuning.,,TAG-U1-DamperPosition_pct
ALM-202403091910-01334,2024-03-09T19:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202403122020-01335,2024-03-12T20:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202403171525-01336,2024-03-17T15:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-03-CW-CONSTR,TAG-U1-CondenserTemp_C
ALM-202403171720-01337,2024-03-17T17:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,EVT-2024-03-CW-CONSTR,TAG-U1-CondenserTemp_C
ALM-202403191805-01338,2024-03-19T18:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202403212300-01339,2024-03-21T23:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202403221825-01340,2024-03-22T18:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202403271940-01341,2024-03-27T19:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010025-01342,2024-04-01T00:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010150-01343,2024-04-01T01:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010205-01344,2024-04-01T02:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010255-01345,2024-04-01T02:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010515-01346,2024-04-01T05:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010555-01347,2024-04-01T05:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404010625-01348,2024-04-01T06:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404011435-01349,2024-04-01T14:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404011605-01350,2024-04-01T16:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404011805-01351,2024-04-01T18:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404011955-01352,2024-04-01T19:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404012005-01353,2024-04-01T20:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404012125-01354,2024-04-01T21:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404012145-01355,2024-04-01T21:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404020010-01356,2024-04-02T00:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404020130-01357,2024-04-02T01:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404020500-01358,2024-04-02T05:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404020515-01359,2024-04-02T05:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404020720-01360,2024-04-02T07:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404020900-01361,2024-04-02T09:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404021835-01362,2024-04-02T18:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404021930-01363,2024-04-02T19:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404021940-01364,2024-04-02T19:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404021955-01365,2024-04-02T19:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030035-01366,2024-04-03T00:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030205-01367,2024-04-03T02:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030335-01368,2024-04-03T03:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030420-01369,2024-04-03T04:20:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030455-01370,2024-04-03T04:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030500-01371,2024-04-03T05:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030830-01372,2024-04-03T08:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404030910-01373,2024-04-03T09:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404031005-01374,2024-04-03T10:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404031545-01375,2024-04-03T15:45:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404031635-01376,2024-04-03T16:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404031705-01377,2024-04-03T17:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404031725-01378,2024-04-03T17:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404032100-01379,2024-04-03T21:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404032105-01380,2024-04-03T21:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404032140-01381,2024-04-03T21:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404040355-01382,2024-04-04T03:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404040440-01383,2024-04-04T04:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404040555-01384,2024-04-04T05:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404040610-01385,2024-04-04T06:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404040625-01386,2024-04-04T06:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041130-01387,2024-04-04T11:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041310-01388,2024-04-04T13:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041425-01389,2024-04-04T14:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041535-01390,2024-04-04T15:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041755-01391,2024-04-04T17:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041930-01392,2024-04-04T19:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404041935-01393,2024-04-04T19:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404042125-01394,2024-04-04T21:25:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404050030-01395,2024-04-05T00:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404050050-01396,2024-04-05T00:50:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404050155-01397,2024-04-05T01:55:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404051340-01398,2024-04-05T13:40:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404051430-01399,2024-04-05T14:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404051730-01400,2024-04-05T17:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404051910-01401,2024-04-05T19:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404052305-01402,2024-04-05T23:05:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404052315-01403,2024-04-05T23:15:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404060030-01404,2024-04-06T00:30:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404060300-01405,2024-04-06T03:00:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404060410-01406,2024-04-06T04:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404060635-01407,2024-04-06T06:35:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
ALM-202404060910-01408,2024-04-06T09:10:00Z,TAG-U1-CondenserTemp_C,MED,Condenser temp elevated; vacuum risk. Review CW pumps/CT fans.,,TAG-U1-CondenserTemp_C
